560,0.0087
561,0.0233
562,0.0156
563,0.0138
564,0.0248
565,0.0048
566,0.0149
567,0.0285
568,0.0142
569,0.0150
570,0.0011
571,0.0135
572,0.0117
573,0.0191
574,0.0203
575,0.0126
576,0.0272
577,0.0309
578,0.0174
579,0.0161
580,0.0195
581,0.0086
582,0.0115
583,0.0127
584,0.0044
585,0.0364
586,0.0009
587,0.0020
588,0.0229
589,0.0107
590,0.0023
591,0.0093
592,0.0204
593,0.0112
594,0.0093
595,0.0214
596,0.0031
597,0.0018
598,0.0017
599,0.0282
600,0.0377
601,0.0183
602,0.0072
603,0.0109
604,0.0076
605,0.0200
606,0.0106
607,0.0195
608,0.0264
609,0.0101
610,0.0112
611,0.0182
612,0.0041
613,0.0192
614,0.0260
615,0.0288
616,0.0018
617,0.0080
618,0.0005
619,0.0218
620,0.0145
621,0.0033
622,0.0093
623,0.0191
624,0.0090
625,0.0262
626,0.0322
627,0.0183
628,0.0050
629,0.0055
630,0.0246
631,0.0102
632,0.0185
633,0.0171
634,0.0370
635,0.0114
636,0.0223
637,0.0335
638,0.0223
639,0.0093
640,0.0108
641,0.0284
642,0.0176
643,0.0058
644,0.0074
645,0.0039
646,0.0125
647,0.0094
648,0.0431
649,0.0026
650,0.0011
651,0.0163
652,0.0088
653,0.0182
654,0.0138
655,0.0175
656,0.0075
657,0.0118
658,0.0035
659,0.0263
660,0.0279
661,0.0088
662,0.0229
663,0.0167
664,0.0090
665,0.0084
666,0.0050
667,0.0158
668,0.0183
669,0.0248
670,0.0253
671,0.0196
672,0.0140
673,0.0145
674,0.0185
675,0.0176
676,0.0326
677,0.0061
678,0.0164
679,0.0195
680,0.0220
681,0.0044
682,0.0172
683,0.0231
684,0.0207
685,0.0215
686,0.0008
687,0.0097
688,0.0075
689,0.0069
690,0.0050
691,0.0168
692,0.0469
693,0.0014
694,0.0104
695,0.0020
696,0.0088
697,0.0092
698,0.0153
699,0.0110
700,0.0079
701,0.0128
702,0.0154
703,0.0049
704,0.0206
705,0.0017
706,0.0071
707,0.0173
708,0.0201
709,0.0242
710,0.0250
711,0.0078
712,0.0224
713,0.0318
714,0.0355
715,0.0334
716,0.0242
717,0.0468
718,0.0186
719,0.0245
720,0.0217
721,0.0049
722,0.0328
723,0.0114
724,0.0235
725,0.0167
726,0.0148
727,0.0131
728,0.0192
729,0.0198
730,0.0386
731,0.0168
732,0.0133
733,0.0238
734,0.0518
735,0.0111
736,0.0178
737,0.0205
738,0.0257
739,0.0020
740,0.0171
741,0.0321
742,0.0187
743,0.0149
744,0.0110
745,0.0157
746,0.0091
747,0.0244
748,0.0184
749,0.0206
750,0.0030
751,0.0081
752,0.0061
753,0.0176
754,0.0072
755,0.0098
756,0.0015
757,0.0121
758,0.0087
759,0.0003
760,0.0343
761,0.0099
762,0.0157
763,0.0121
764,0.0423
765,0.0095
766,0.0185
767,0.0118
768,0.0078
769,0.0061
770,0.0013
771,0.0306
772,0.0242
773,0.0179
774,0.0144
775,0.0203
776,0.0114
777,0.0225
778,0.0039
779,0.0243
780,0.0037
781,0.0302
782,0.0247
783,0.0281
784,0.0065
785,0.0237
786,0.0130
787,0.0104
788,0.0004
789,0.0086
790,0.0032
791,0.0353
792,0.0388
793,0.0186
794,0.0010
795,0.0108
796,0.0195
797,0.0170
798,0.0187
799,0.0218
800,0.0245
801,0.0210
802,0.0027
803,0.0156
804,0.0144
805,0.0159
806,0.0159
807,0.0091
808,0.0454
809,0.0148
810,0.0125
811,0.0146
812,0.0029
813,0.0275
814,0.0309
815,0.0282
816,0.0258
817,0.0333
818,0.0301
819,0.0337
820,0.0021
821,0.0290
822,0.0392
823,0.0120
824,0.0182
825,0.0186
826,0.0137
827,0.0238
828,0.0339
829,0.0186
830,0.0156
831,0.0132
832,0.0273
833,0.0278
834,0.0190
835,0.0190
836,0.0339
837,0.0246
838,0.0224
839,0.0184
840,0.0138
841,0.0075
842,0.0217
843,0.0107
844,0.0176
845,0.0191
846,0.0161
847,0.0274
848,0.0331
849,0.0108
850,0.0102
851,0.0287
852,0.0044
853,0.0002
854,0.0247
855,0.0044
856,0.0003
857,0.0109
858,0.0008
859,0.0168
860,0.0165
861,0.0110
862,0.0176
863,0.0152
864,0.0438
865,0.0055
866,0.0302
867,0.0216
868,0.0110
869,0.0227
870,0.0008
871,0.0226
872,0.0012
873,0.0106
874,0.0106
875,0.0170
876,0.0282
877,0.0162
878,0.0304
879,0.0238
880,0.0327
881,0.0313
882,0.0174
883,0.0047
884,0.0162
885,0.0067
886,0.0194
887,0.0077
888,0.0309
889,0.0117
890,0.0217
891,0.0227
892,0.0162
893,0.0266
894,0.0305
895,0.0217
896,0.0318
897,0.0185
898,0.0161
899,0.0067
900,0.0199
901,0.0035
902,0.0145
903,0.0117
904,0.0164
905,0.0377
906,0.0215
907,0.0153
908,0.0097
909,0.0189
910,0.0071
911,0.0064
912,0.0262
913,0.0219
914,0.0157
915,0.0444
916,0.0185
917,0.0212
918,0.0236
919,0.0155
920,0.0086
921,0.0352
922,0.0128
923,0.0204
924,0.0113
925,0.0296
926,0.0211
927,0.0232
928,0.0114
929,0.0163
930,0.0190
931,0.0194
932,0.0100
933,0.0140
934,0.0129
935,0.0114
936,0.0230
937,0.0252
938,0.0146
939,0.0154
940,0.0261
941,0.0188
942,0.0068
943,0.0289
944,0.0441
945,0.0046
946,0.0073
947,0.0116
948,0.0197
949,0.0254
950,0.0492
951,0.0004
952,0.0193
953,0.0181
954,0.0045
955,0.0232
956,0.0114
957,0.0020
958,0.0137
959,0.0209
960,0.0088
961,0.0003
962,0.0185
963,0.0162
964,0.0151
965,0.0031
966,0.0179
967,0.0114
968,0.0001
969,0.0113
970,0.0006
971,0.0066
972,0.0308
973,0.0160
974,0.0103
975,0.0173
976,0.0075
977,0.0094
978,0.0042
979,0.0221
980,0.0119
981,0.0424
982,0.0294
983,0.0363
984,0.0212
985,0.0093
986,0.0152
987,0.0248
988,0.0162
989,0.0166
990,0.0198
991,0.0139
992,0.0101
993,0.0018
994,0.0168
995,0.0363
996,0.0329
997,0.0243
998,0.0330
999,0.0115
1000,0.0083
1001,0.0272
1002,0.0047
1003,0.0016
1004,0.0118
1005,0.0157
1006,0.0311
1007,0.0047
1008,0.0168
1009,0.0122
1010,0.0036
1011,0.0073
1012,0.0170
1013,0.0175
1014,0.0102
1015,0.0084
1016,0.0226
1017,0.0225
1018,0.0213
1019,0.0151
1020,0.0224
1021,0.0247
1022,0.0141
1023,0.0164
1024,0.0086
1025,0.0126
1026,0.0025
1027,0.0026
1028,0.0147
1029,0.0350
1030,0.0079
1031,0.0206
1032,0.0136
1033,0.0009
1034,0.0047
1035,0.0002
1036,0.0145
1037,0.0164
1038,0.0001
1039,0.0214
1040,0.0075
1041,0.0237
1042,0.0092
1043,0.0264
1044,0.0169
1045,0.0306
1046,0.0276
1047,0.0175
1048,0.0246
1049,0.0225
1050,0.0054
1051,0.0125
1052,0.0230
1053,0.0187
1054,0.0056
1055,0.0144
1056,0.0063
1057,0.0146
1058,0.0170
1059,0.0243
1060,0.0222
1061,0.0085
1062,0.0057
1063,0.0221
1064,0.0046
1065,0.0271
1066,0.0146
1067,0.0113
1068,0.0298
1069,0.0199
1070,0.0257
1071,0.0195
1072,0.0201
1073,0.0148
1074,0.0023
1075,0.0004
1076,0.0215
1077,0.0323
1078,0.0136
1079,0.0149
1080,0.0083
1081,0.0163
1082,0.0103
1083,0.0010
1084,0.0309
1085,0.0027
1086,0.0035
1087,0.0278
1088,0.0024
1089,0.0152
1090,0.0101
1091,0.0087
1092,0.0217
1093,0.0172
1094,0.0211
1095,0.0196
1096,0.0200
1097,0.0216
1098,0.0266
1099,0.0140
1100,0.0016
1101,0.0243
1102,0.0184
1103,0.0070
1104,0.0118
1105,0.0105
1106,0.0178
1107,0.0173
1108,0.0125
1109,0.0263
1110,0.0077
1111,0.0086
1112,0.0378
1113,0.0127
1114,0.0319
1115,0.0188
1116,0.0074
1117,0.0295
1118,0.0310
1119,0.0519
1120,0.0155
1121,0.0056
1122,0.0120
1123,0.0197
1124,0.0218
1125,0.0268
1126,0.0185
1127,0.0212
1128,0.0322
1129,0.0131
1130,0.0078
1131,0.0368
1132,0.0137
1133,0.0273
1134,0.0129
1135,0.0022
1136,0.0086
1137,0.0248
1138,0.0082
1139,0.0128
1140,0.0308
1141,0.0109
1142,0.0075
1143,0.0100
1144,0.0193
1145,0.0078
1146,0.0176
1147,0.0166
1148,0.0322
1149,0.0225
1150,0.0315
1151,0.0174
1152,0.0173
1153,0.0105
1154,0.0266
1155,0.0201
1156,0.0207
1157,0.0364
1158,0.0060
1159,0.0186
1160,0.0262
1161,0.0065
1162,0.0124
1163,0.0182
1164,0.0215
1165,0.0202
1166,0.0128
1167,0.0118
1168,0.0247
1169,0.0232
1170,0.0258
1171,0.0067
1172,0.0207
1173,0.0086
1174,0.0091
1175,0.0161
1176,0.0123
1177,0.0113
1178,0.0252
1179,0.0146
1180,0.0092
1181,0.0098
1182,0.0242
1183,0.0114
1184,0.0221
1185,0.0025
1186,0.0183
1187,0.0131
1188,0.0155
1189,0.0097
1190,0.0164
1191,0.0264
1192,0.0152
1193,0.0262
1194,0.0069
1195,0.0129
1196,0.0243
1197,0.0162
1198,0.0153
1199,0.0095
1200,0.0109
1201,0.0092
1202,0.0106
1203,0.0084
1204,0.0356
1205,0.0193
1206,0.0146
1207,0.0140
1208,0.0415
1209,0.0083
1210,0.0248
1211,0.0300
1212,0.0172
1213,0.0196
1214,0.0109
1215,0.0247
1216,0.0128
1217,0.0089
1218,0.0237
1219,0.0355
1220,0.0445
1221,0.0231
1222,0.0212
1223,0.0207
1224,0.0165
1225,0.0159
1226,0.0035
1227,0.0025
1228,0.0036
1229,0.0020
1230,0.0165
1231,0.0296
1232,0.0108
1233,0.0119
1234,0.0089
1235,0.0331
1236,0.0088
1237,0.0173
1238,0.0276
1239,0.0242
1240,0.0374
1241,0.0295
1242,0.0091
1243,0.0126
1244,0.0012
1245,0.0269
1246,0.0252
1247,0.0325
1248,0.0122
1249,0.0121
1250,0.0071
1251,0.0106
1252,0.0129
1253,0.0153
1254,0.0214
1255,0.0199
1256,0.0203
1257,0.0088
1258,0.0172
1259,0.0260
1260,0.0089
1261,0.0219
1262,0.0310
1263,0.0091
1264,0.0149
1265,0.0209
1266,0.0064
1267,0.0225
1268,0.0001
1269,0.0151
1270,0.0300
1271,0.0167
1272,0.0207
1273,0.0258
1274,0.0035
1275,0.0086
1276,0.0207
1277,0.0359
1278,0.0206
1279,0.0236
1280,0.0164
1281,0.0109
1282,0.0057
1283,0.0273
1284,0.0114
1285,0.0034
1286,0.0093
1287,0.0176
1288,0.0128
1289,0.0399
1290,0.0227
1291,0.0141
1292,0.0270
1293,0.0034
1294,0.0037
1295,0.0209
1296,0.0186
1297,0.0240
1298,0.0187
1299,0.0026
1300,0.0256
1301,0.0070
1302,0.0159
1303,0.0154
1304,0.0229
1305,0.0292
1306,0.0039
1307,0.0168
1308,0.0290
1309,0.0110
1310,0.0193
1311,0.0179
1312,0.0232
1313,0.0092
1314,0.0218
1315,0.0247
1316,0.0132
1317,0.0175
1318,0.0115
1319,0.0198
1320,0.0111
1321,0.0275
1322,0.0126
1323,0.0155
1324,0.0003
1325,0.0120
1326,0.0277
1327,0.0230
1328,0.0223
1329,0.0026
1330,0.0182
1331,0.0424
1332,0.0191
1333,0.0053
1334,0.0087
1335,0.0310
1336,0.0128
1337,0.0087
1338,0.0182
1339,0.0065
1340,0.0039
1341,0.0217
1342,0.0107
1343,0.0189
1344,0.0151
1345,0.0335
1346,0.0194
1347,0.0283
1348,0.0291
1349,0.0207
1350,0.0181
1351,0.0114
1352,0.0191
1353,0.0107
1354,0.0174
1355,0.0349
1356,0.0031
1357,0.0260
1358,0.0223
1359,0.0203
1360,0.0081
1361,0.0170
1362,0.0195
1363,0.0035
1364,0.0259
1365,0.0003
1366,0.0139
1367,0.0161
1368,0.0293
1369,0.0194
1370,0.0075
1371,0.0266
1372,0.0255
1373,0.0169
1374,0.0114
1375,0.0151
1376,0.0207
1377,0.0071
1378,0.0211
1379,0.0070
1380,0.0160
1381,0.0118
1382,0.0188
1383,0.0229
1384,0.0257
1385,0.0054
1386,0.0333
1387,0.0039
1388,0.0183
1389,0.0143
1390,0.0291
1391,0.0129
1392,0.0199
1393,0.0112
1394,0.0390
1395,0.0044
1396,0.0274
1397,0.0104
1398,0.0067
1399,0.0068
1400,0.0194
1401,0.0236
1402,0.0226
1403,0.0099
1404,0.0204
1405,0.0288
1406,0.0069
1407,0.0170
1408,0.0160
1409,0.0285
1410,0.0128
1411,0.0084
1412,0.0090
1413,0.0093
1414,0.0065
1415,0.0264
1416,0.0025
1417,0.0040
1418,0.0309
1419,0.0002
1420,0.0174
1421,0.0197
1422,0.0218
1423,0.0386
1424,0.0157
1425,0.0114
1426,0.0240
1427,0.0042
1428,0.0005
1429,0.0267
1430,0.0099
1431,0.0157
1432,0.0139
1433,0.0086
1434,0.0104
1435,0.0276
1436,0.0055
1437,0.0104
1438,0.0210
1439,0.0311
1440,0.0166
1441,0.0353
1442,0.0044
1443,0.0008
1444,0.0268
1445,0.0267
1446,0.0070
1447,0.0088
1448,0.0230
1449,0.0106
1450,0.0146
1451,0.0062
1452,0.0102
1453,0.0102
1454,0.0137
1455,0.0158
1456,0.0150
1457,0.0006
1458,0.0287
1459,0.0067
1460,0.0473
1461,0.0137
1462,0.0289
1463,0.0266
1464,0.0153
1465,0.0084
1466,0.0152
1467,0.0128
1468,0.0264
1469,0.0090
1470,0.0345
1471,0.0077
1472,0.0013
1473,0.0221
1474,0.0124
1475,0.0230
1476,0.0265
1477,0.0127
1478,0.0084
1479,0.0230
1480,0.0133
1481,0.0089
1482,0.0026
1483,0.0145
1484,0.0145
1485,0.0339
1486,0.0091
1487,0.0097
1488,0.0322
1489,0.0127
1490,0.0187
1491,0.0021
1492,0.0219
1493,0.0199
1494,0.0067
1495,0.0281
1496,0.0037
1497,0.0199
1498,0.0124
1499,0.0076
1500,0.0224
1501,0.0154
1502,0.0297
1503,0.0108
1504,0.0443
1505,0.0131
1506,0.0006
1507,0.0167
1508,0.0019
1509,0.0111
1510,0.0236
1511,0.0016
1512,0.0263
1513,0.0005
1514,0.0121
1515,0.0136
1516,0.0093
1517,0.0181
1518,0.0376
1519,0.0083
1520,0.0124
1521,0.0323
1522,0.0178
1523,0.0187
1524,0.0068
1525,0.0246
1526,0.0069
1527,0.0201
1528,0.0071
1529,0.0167
1530,0.0298
1531,0.0136
1532,0.0195
1533,0.0279
1534,0.0064
1535,0.0088
1536,0.0126
1537,0.0002
1538,0.0314
1539,0.0190
1540,0.0162
1541,0.0217
1542,0.0178
1543,0.0169
1544,0.0305
1545,0.0097
1546,0.0198
1547,0.0036
1548,0.0306
1549,0.0167
1550,0.0086
1551,0.0140
1552,0.0310
1553,0.0175
1554,0.0207
1555,0.0328
1556,0.0121
1557,0.0249
1558,0.0086
1559,0.0148
1560,0.0319
1561,0.0160
1562,0.0100
1563,0.0165
1564,0.0137
1565,0.0048
1566,0.0090
1567,0.0105
1568,0.0018
1569,0.0259
1570,0.0132
1571,0.0033
1572,0.0437
1573,0.0133
1574,0.0101
1575,0.0106
1576,0.0211
1577,0.0089
1578,0.0301
1579,0.0009
1580,0.0017
1581,0.0283
1582,0.0058
1583,0.0102
1584,0.0195
1585,0.0245
1586,0.0323
1587,0.0140
1588,0.0300
1589,0.0163
1590,0.0179
1591,0.0002
1592,0.0122
1593,0.0002
1594,0.0212
1595,0.0246
1596,0.0073
1597,0.0023
1598,0.0421
1599,0.0314
1600,0.0125
1601,0.0179
1602,0.0149
1603,0.0256
1604,0.0001
1605,0.0140
1606,0.0182
1607,0.0248
1608,0.0186
1609,0.0314
1610,0.0166
1611,0.0099
1612,0.0224
1613,0.0198
1614,0.0028
1615,0.0015
1616,0.0193
1617,0.0171
1618,0.0166
1619,0.0302
1620,0.0235
1621,0.0112
1622,0.0316
1623,0.0207
1624,0.0181
1625,0.0034
1626,0.0197
1627,0.0044
1628,0.0217
1629,0.0297
1630,0.0278
1631,0.0154
1632,0.0261
1633,0.0091
1634,0.0120
1635,0.0107
1636,0.0075
1637,0.0078
1638,0.0241
1639,0.0066
1640,0.0053
1641,0.0137
1642,0.0190
1643,0.0337
1644,0.0074
1645,0.0261
1646,0.0008
1647,0.0040
1648,0.0263
1649,0.0147
1650,0.0101
1651,0.0177
1652,0.0247
1653,0.0130
1654,0.0071
1655,0.0069
1656,0.0141
1657,0.0210
1658,0.0106
1659,0.0203
1660,0.0213
1661,0.0184
1662,0.0143
1663,0.0144
1664,0.0151
1665,0.0316
1666,0.0034
1667,0.0144
1668,0.0013
1669,0.0165
1670,0.0376
1671,0.0165
1672,0.0256
1673,0.0116
1674,0.0122
1675,0.0004
1676,0.0493
1677,0.0469
1678,0.0179
1679,0.0179
1680,0.0061
1681,0.0142
1682,0.0250
1683,0.0092
1684,0.0199
1685,0.0245
1686,0.0160
1687,0.0056
1688,0.0207
1689,0.0196
1690,0.0240
1691,0.0228
1692,0.0261
1693,0.0333
1694,0.0122
1695,0.0135
1696,0.0061
1697,0.0169
1698,0.0132
1699,0.0153
1700,0.0046
1701,0.0193
1702,0.0187
1703,0.0017
1704,0.0017
1705,0.0087
1706,0.0115
1707,0.0339
1708,0.0235
1709,0.0262
1710,0.0309
1711,0.0053
1712,0.0072
1713,0.0185
1714,0.0074
1715,0.0361
1716,0.0158
1717,0.0173
1718,0.0317
1719,0.0138
1720,0.0265
1721,0.0141
1722,0.0102
1723,0.0409
1724,0.0142
1725,0.0297
1726,0.0130
1727,0.0010
1728,0.0279
1729,0.0106
1730,0.0348
1731,0.0453
1732,0.0288
1733,0.0062
1734,0.0190
1735,0.0180
1736,0.0022
1737,0.0216
1738,0.0355
1739,0.0055
1740,0.0283
1741,0.0020
1742,0.0035
1743,0.0298
1744,0.0265
1745,0.0049
1746,0.0238
1747,0.0208
1748,0.0177
1749,0.0352
1750,0.0245
1751,0.0164
1752,0.0176
1753,0.0165
1754,0.0028
1755,0.0474
1756,0.0101
1757,0.0011
1758,0.0102
1759,0.0034
1760,0.0365
1761,0.0070
1762,0.0039
1763,0.0113
1764,0.0186
1765,0.0074
1766,0.0172
1767,0.0001
1768,0.0076
1769,0.0212
1770,0.0115
1771,0.0090
1772,0.0031
1773,0.0309
1774,0.0169
1775,0.0074
1776,0.0089
1777,0.0147
1778,0.0080
1779,0.0350
1780,0.0063
1781,0.0078
1782,0.0180
1783,0.0090
1784,0.0197
1785,0.0130
1786,0.0171
1787,0.0267
1788,0.0090
1789,0.0202
1790,0.0142
1791,0.0145
1792,0.0147
1793,0.0114
1794,0.0162
1795,0.0104
1796,0.0053
1797,0.0090
1798,0.0269
1799,0.0379
1800,0.0214
1801,0.0334
1802,0.0054
1803,0.0098
1804,0.0165
1805,0.0250
1806,0.0125
1807,0.0110
1808,0.0223
1809,0.0024
1810,0.0058
1811,0.0181
1812,0.0148
1813,0.0192
1814,0.0056
1815,0.0043
1816,0.0026
1817,0.0176
1818,0.0440
1819,0.0017
1820,0.0111
1821,0.0087
1822,0.0054
1823,0.0122
1824,0.0430
1825,0.0036
1826,0.0167
1827,0.0237
1828,0.0148
1829,0.0119
1830,0.0373
1831,0.0133
1832,0.0132
1833,0.0203
1834,0.0261
1835,0.0048
1836,0.0350
1837,0.0075
1838,0.0227
1839,0.0193
1840,0.0176
1841,0.0017
1842,0.0106
1843,0.0009
1844,0.0081
1845,0.0163
1846,0.0090
1847,0.0099
1848,0.0154
1849,0.0169
1850,0.0123
1851,0.0028
1852,0.0123
1853,0.0031
1854,0.0153
1855,0.0128
1856,0.0136
1857,0.0083
1858,0.0230
1859,0.0166
1860,0.0275
1861,0.0158
1862,0.0023
1863,0.0035
1864,0.0332
1865,0.0128
1866,0.0086
1867,0.0491
1868,0.0099
1869,0.0050
1870,0.0174
1871,0.0161
1872,0.0184
1873,0.0036
1874,0.0146
